time,tip_velocity_B_1,tip_velocity_B_2,tip_velocity_B_3,tip_position_I_1,tip_position_I_2,tip_position_I_3
0.204562383628122,1.87003163716655,1.71927906140448,-0.260389246410361,0.999104545250069,0.0072975168300587,0.00767757139086923
0.205367747343193,1.98393504854545,1.83057618384715,-0.263632926121881,0.999044950960509,0.00574121821801406,0.00624368558209809
0.206173111058265,2.10050630271661,1.94441336686482,-0.263346171396987,0.998993601744308,0.00409237709875589,0.00471916346337978
0.206978474773336,2.21849695836738,2.06004725285792,-0.259779361497512,0.998951820008364,0.00234922801203756,0.00310271631547277
0.207783838488407,2.33813036995363,2.17552900204136,-0.253271800228053,0.998920370208491,0.000510845533026488,0.00139362240694168
0.208589202203479,2.45636219012275,2.29287358122358,-0.244234959253456,0.998899424023183,-0.00142281108015077,-0.00040866738197176
0.20939456591855,2.57385836377727,2.41043353583438,-0.233131867281427,0.998888540961665,-0.00345101056695901,-0.00230472598496758
0.210199929633621,2.68983619595177,2.52867345256832,-0.220455833813933,0.998886666347617,-0.00557248058483859,-0.00429523488566327
0.211005293348693,2.8027985892371,2.64925693043457,-0.206691932741434,0.998892143383166,-0.00778572393680006,-0.0063810786862204
0.211810657063764,2.91504594547424,2.7699266229509,-0.192275769777025,0.998902723051619,-0.0100891533442605,-0.00856342695196101
0.212616020778836,3.02432809807972,2.89279130714852,-0.177578467575596,0.998915572066409,-0.0124812211808698,-0.0108434480352966
0.213421384493907,3.13151690028194,3.01620623737016,-0.16292704672189,0.998927284417869,-0.0149603407699446,-0.013221962998898
0.214226748208978,3.23700573135335,3.13869478880261,-0.148603322674567,0.998933913389949,-0.0175246967870476,-0.0156993076332653
0.21503211192405,3.33755479006585,3.26229545425998,-0.134832118213089,0.998931026238779,-0.0201719151417445,-0.0182754006840441
0.215837475639121,3.43536457217034,3.38319447484425,-0.121770843025775,0.998913785326152,-0.0228990174499351,-0.0209495799284753
0.216642839354192,3.52807228630978,3.50219946480579,-0.109526447867852,0.998877041547762,-0.0257024617572166,-0.0237203818619561
0.217448203069264,3.61478242212934,3.61846473811486,-0.0981420651510299,0.998815434447104,-0.0285782234732654,-0.0265853971555835
0.218253566784335,3.69719498971089,3.72818132212911,-0.0876026651790335,0.99872349849742,-0.0315216583721899,-0.0295411723408315
0.219058930499406,3.77107823215823,3.83291548163529,-0.0778522569761729,0.998595794393575,-0.0345274420858802,-0.0325828788667174
0.219864294214478,3.83813149266041,3.92811948761173,-0.0688351236336682,0.998427068880857,-0.0375894212393545,-0.0357040981168672
0.220669657929549,3.89670816342155,4.01265163604803,-0.0604697968080194,0.998212438613585,-0.0407005353781402,-0.0388968747556802
0.22147502164462,3.9437412676771,4.08682135325256,-0.052633279867106,0.997947588698538,-0.0438527360691182,-0.0421518789353617
0.222280385359692,3.98205060609465,4.14526739917012,-0.0451537215433106,0.997628981432597,-0.0470371799230479,-0.0454583096807138
