position0,position1,position2,position3,position4,position5,position6,position7,position8,position9,position10,position11,position12,position13,position14,position15,position16,position17,position18,position19,position20,position21,position22,position23,velocity0,velocity1,velocity2,velocity3,velocity4,velocity5,velocity6,velocity7,velocity8,velocity9,velocity10,velocity11,velocity12,velocity13,velocity14,velocity15,velocity16,velocity17,velocity18,velocity19,velocity20,velocity21,velocity22,velocity23,multiplier0,multiplier1,multiplier2,multiplier3,multiplier4,multiplier5,multiplier6,multiplier7,multiplier8,multiplier9,multiplier10,multiplier11,multiplier12,multiplier13,multiplier14,multiplier15,time,kinetic_energy_current_time_0,kinetic_energy_current_time_1,rotational_kinetic_energy_current_time_0,rotational_kinetic_energy_current_time_1,translational_kinetic_energy_current_time_0,translational_kinetic_energy_current_time_1,potential_energy_current_time_0,potential_energy_current_time_1,total_energy_current_time_0,total_energy_current_time_1,system_total_energy_current_time,total_energy_interval_increment_0,total_energy_interval_increment_1,system_total_energy_interval_increment,angular_momentum_x_current_time_0,angular_momentum_x_current_time_1,angular_momentum_y_current_time_0,angular_momentum_y_current_time_1,angular_momentum_z_current_time_0,angular_momentum_z_current_time_1,total_angular_momentum_x_current_time,total_angular_momentum_x_interval_increment,total_angular_momentum_y_current_time,total_angular_momentum_y_interval_increment,total_angular_momentum_z_current_time,total_angular_momentum_z_interval_increment,body_dimension_x_current_time_0,body_dimension_x_current_time_1,body_dimension_y_current_time_0,body_dimension_y_current_time_1,body_dimension_z_current_time_0,body_dimension_z_current_time_1,constraint_check_current_time_0,constraint_check_current_time_1,constraint_check_current_time_2,constraint_check_current_time_3,constraint_check_current_time_4,constraint_check_current_time_5,constraint_check_current_time_6,constraint_check_current_time_7,constraint_check_current_time_8,constraint_check_current_time_9,constraint_check_current_time_10,constraint_check_current_time_11,max_constraint_error_q,constraint_check_sum_current_time_0,constraint_check_sum_current_time_1,constraint_check_sum_current_time_2,constraint_check_sum_current_time_3,constraint_check_sum_current_time_4,constraint_check_sum_current_time_5,constraint_velocity_current_time_0,constraint_velocity_current_time_1,constraint_velocity_current_time_2,constraint_velocity_current_time_3,constraint_velocity_current_time_4,constraint_velocity_current_time_5,constraint_velocity_current_time_6,constraint_velocity_current_time_7,constraint_velocity_current_time_8,constraint_velocity_current_time_9,constraint_velocity_current_time_10,constraint_velocity_current_time_11,constraint_velocity_current_time_12,constraint_velocity_current_time_13,constraint_velocity_current_time_14,constraint_velocity_current_time_15,max_constraint_error_v
1.598445682,13.46278584,0.522335168,0.793619978,0.022912953,0.607982177,-0.086558567,0.993377939,0.075550547,-0.602224996,-0.112584489,0.79034789,2.809297031,13.68915154,-1.066761625,0.143911349,-0.989097377,-0.031239422,0.7852481,0.094926871,0.611861349,-0.602224996,-0.112584489,0.79034789,12.57778234,44.5408479,5.489170832,-1.09014437,-0.203721932,1.430674899,-1.363773765,-0.254939635,1.789655699,-1.240587094,-2.290932249,-1.271636295,-0.270376459,46.27886946,28.18110556,79.80899277,9.731671337,59.50241137,-15.57853301,98.68684433,4.680814154,-1.240587094,-2.290932249,-1.271636295,13.62445088,24.90580953,2888.550119,27.8168576,-2848.616207,-3064.566469,195404.0931,194659.5284,86.72494042,-1064.714042,-16995.10046,21707.92497,212.6990599,32.49452527,-23029.03767,24219.03259,0.299427754,5621.919317,101982.7994,1277.481843,97578.82707,4344.437474,4403.972359,0,0,5621.919317,101982.7994,107604.7187,10.95591383,-10.95591383,2.70E-12,796.4919405,167.7580595,-539.6945571,-488.9304429,-15.58727418,1965.587274,964.25,3.41E-13,-1028.625,1.00E-20,1950,1.00E-20,4,6,4,6,30,6,0,0,1.11E-16,3.47E-18,2.78E-17,3.47E-18,-5.55E-17,0,1.11E-16,1.73E-18,-1.73E-18,0,1.11E-16,5.55E-17,0,2.22E-16,5.20E-18,2.95E-17,3.47E-18,-3.38E-06,4.36E-06,9.31E-07,-2.01E-06,3.91E-08,2.86E-07,0.001028316,-0.000970869,9.31E-07,0.0009151,-0.001927285,0.000470415,-3.89E-05,5.18E-05,-0.003854571,0.000940829,0.003854571
1.611059726,13.50741064,0.52784905,0.792530991,0.022707587,0.609408725,-0.087929254,0.993119351,0.077345979,-0.603459257,-0.11488394,0.789074525,2.80900191,13.73546965,-1.038562681,0.222795046,-0.974448227,0.028513507,0.765636528,0.193008635,0.613635376,-0.603459257,-0.11488394,0.789074525,12.61426589,44.58124698,5.522839568,-1.084718419,-0.206423141,1.418345702,-1.373683644,-0.261496667,1.796078741,-1.224409637,-2.301398917,-1.27145671,-0.319021192,46.22500403,28.13621391,77.73301877,19.52477457,59.83272317,-23.58857837,97.19645016,-1.137829952,-1.224409637,-2.301398917,-1.27145671,12.44816559,16.29716857,2157.056659,37.68363405,-4190.191773,-2807.552585,-278.0168313,380.1213586,64.74008824,967.8414092,22335.51309,-31753.87012,189.5239962,283.192853,12588.58507,-27058.20346,0.300429185,5632.875231,101971.8435,1278.657145,97579.09456,4354.218086,4392.748958,0,0,5632.875231,101971.8435,107604.7187,11.31927002,-11.31927002,1.09E-11,800.7297342,163.5202658,-535.9173801,-492.7076199,-14.81838942,1964.818389,964.25,1.00E-20,-1028.625,1.00E-20,1950,4.55E-13,4,6,4,6,30,6,0,0,0,-6.94E-18,2.78E-17,0,0,0,0,-5.20E-18,-1.21E-17,0,2.78E-17,0,0,0,1.21E-17,3.99E-17,0,-8.09E-06,9.05E-06,1.01E-06,1.19E-07,-3.85E-08,-2.90E-07,-0.001309699,0.001264201,1.01E-06,-0.000803121,-0.002883597,0.004374411,-0.000138245,7.94E-05,-0.005767193,0.008748823,0.008748823
1.623709929,13.55207601,0.533396492,0.791447379,0.022499516,0.610823066,-0.089309903,0.992854145,0.07914788,-0.604677424,-0.117193932,0.787801241,2.808658578,13.78173365,-1.010408484,0.299199677,-0.950094825,0.088314081,0.738136008,0.289111408,0.609565278,-0.604677424,-0.117193932,0.787801241,12.64999629,44.62187927,5.556194803,-1.079409079,-0.209124428,1.406295381,-1.383670871,-0.268157237,1.80257637,-1.208444195,-2.311985001,-1.271473026,-0.366661725,46.17082764,28.09174026,74.85794414,29.11244861,59.5975656,-31.33388861,94.73451619,-6.990736838,-1.208444195,-2.311985001,-1.271473026,13.18543936,25.41088053,2893.619947,27.766489,-2761.123487,-3122.308269,195294.4271,194765.7627,86.87437374,-1188.176152,-17950.2404,21360.17709,206.4468339,34.68011631,-23336.42696,25436.23483,0.301430615,5644.194501,101960.5242,1280.182868,97578.98579,4364.011633,4381.538455,0,0,5644.194501,101960.5242,107604.7187,11.04100931,-11.04100931,1.82E-11,804.9865482,159.2634518,-532.233655,-496.391345,-13.98201827,1963.982018,964.25,2.27E-13,-1028.625,-2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,0,0,0,-3.47E-18,2.78E-17,0,0,0,0,1.73E-17,6.94E-18,5.55E-17,5.55E-17,0,0,0,2.08E-17,3.47E-17,5.55E-17,-3.03E-06,4.59E-06,1.51E-06,-1.85E-06,3.73E-08,2.93E-07,0.001190153,-0.001152561,1.51E-06,0.00072412,-0.001462567,0.000905138,-3.46E-05,5.37E-05,-0.002925134,0.001810276,0.002925134
1.636395851,13.59678236,0.538977447,0.790369253,0.02228879,0.612225166,-0.090700449,0.992582254,0.080956145,-0.60587942,-0.119514345,0.786528098,2.80826762,13.82794302,-0.982298971,0.372339685,-0.916286188,0.147589907,0.703045722,0.382277312,0.599658878,-0.60587942,-0.119514345,0.786528098,12.68560292,44.66308757,5.589769858,-1.073761895,-0.211727012,1.393897443,-1.393447006,-0.274848617,1.808785804,-1.192113617,-2.322212107,-1.271174438,-0.41413723,46.11588324,28.04697352,71.21310023,38.40822922,58.78472803,-38.74642505,91.33110374,-12.79375929,-1.192113617,-2.322212107,-1.271174438,12.17096726,16.65914243,2163.297574,37.50209112,-4209.913979,-2905.284751,-192.6988499,297.795476,64.92761465,1085.127724,21378.59162,-32201.62249,189.9176397,287.9886803,12534.19547,-26284.11628,0.302432046,5655.23551,101949.4832,1281.312631,97579.26486,4373.922879,4370.218381,0,0,5655.23551,101949.4832,107604.7187,11.41764146,-11.41764146,-3.46E-11,809.1577941,155.0922059,-528.4133883,-500.2116117,-13.17728923,1963.177289,964.25,-5.68E-13,-1028.625,2.27E-13,1950,2.27E-13,4,6,4,6,30,6,0,-5.55E-17,-1.11E-16,-3.47E-18,-2.78E-17,6.94E-18,1.11E-16,-5.55E-17,-1.11E-16,-2.08E-17,6.94E-18,2.78E-17,1.11E-16,1.11E-16,1.11E-16,2.22E-16,2.43E-17,3.47E-17,3.47E-17,-8.43E-06,8.73E-06,3.53E-07,-3.75E-07,-3.66E-08,-2.97E-07,-0.001434082,0.001409104,3.53E-07,-0.000523107,-0.002359372,0.004761466,-0.000143873,7.50E-05,-0.004718743,0.009522933,0.009522933
1.64911707,13.64153006,0.544591875,0.789296739,0.02207546,0.61361497,-0.092100844,0.992303606,0.082770694,-0.607065147,-0.121845095,0.785255169,2.8078296,13.87409726,-0.954234088,0.441464533,-0.873365636,0.205770581,0.660742744,0.471578454,0.583980126,-0.607065147,-0.121845095,0.785255169,12.72048914,44.70446212,5.623044923,-1.068202532,-0.214321975,1.38174157,-1.403341603,-0.281651132,1.815127755,-1.175951558,-2.332628929,-1.271047316,-0.46065219,46.06071717,28.00260677,66.83909608,47.31024469,57.41038969,-45.73866507,87.01603565,-18.51894821,-1.175951558,-2.332628929,-1.271047316,12.73522982,25.90531861,2897.062923,27.67394497,-2676.733887,-3171.966342,195175.8945,194882.4484,86.97542125,-1262.448942,-18966.16105,21188.80106,200.4606642,36.32636129,-23456.62941,26682.80814,0.303433476,5666.653152,101938.0656,1282.816328,97579.14382,4383.836824,4358.921779,0,0,5666.653152,101938.0656,107604.7188,11.12795716,-11.12795716,1.82E-11,813.3648755,150.8851245,-524.6717064,-503.9532936,-12.29244094,1962.292441,964.25,2.27E-13,-1028.625,1.00E-20,1950,-4.55E-13,4,6,4,6,30,6,0,0,0,3.47E-18,0,6.94E-18,-5.55E-17,0,0,2.08E-17,-1.39E-17,0,5.55E-17,5.55E-17,0,0,2.43E-17,1.39E-17,6.94E-18,-2.72E-06,4.90E-06,2.12E-06,-1.69E-06,3.52E-08,3.01E-07,0.00131764,-0.001301164,2.12E-06,0.000498978,-0.000924395,0.001243549,-3.10E-05,5.66E-05,-0.001848789,0.002487098,0.002487098
1.661873139,13.68631951,0.550239722,0.788229943,0.02185958,0.614992451,-0.093511019,0.992018135,0.084591422,-0.608234532,-0.124186063,0.78398251,2.807345114,13.92019583,-0.926213764,0.505866325,-0.82176731,0.26229325,0.611678033,0.556126163,0.562648802,-0.608234532,-0.124186063,0.78398251,12.75520163,44.74646132,5.656512882,-1.062340355,-0.216822326,1.369284132,-1.412980551,-0.288475193,1.821126821,-1.159476897,-2.342617951,-1.27063385,-0.506935502,46.00471823,27.95798282,61.78048278,55.73898263,55.47345407,-52.25057222,81.83781686,-24.08275256,-1.159476897,-2.342617951,-1.27063385,11.9035927,17.03026988,2170.951209,37.3207007,-4222.39128,-3010.171744,-96.11254238,202.5660769,65.15707787,1172.502467,20371.21026,-32464.23253,189.8779067,293.1956483,12669.17721,-25499.92079,0.304434907,5677.781109,101926.9376,1283.906894,97579.42781,4393.874215,4347.50983,0,0,5677.781109,101926.9376,107604.7187,11.5071474,-11.5071474,1.00E-11,817.4692814,146.7807186,-520.8113415,-507.8136585,-11.45023488,1961.450235,964.25,1.00E-20,-1028.625,1.00E-20,1950,2.27E-13,4,6,4,6,30,6,-5.55E-17,0,0,3.47E-18,0,0,0,0,0,-1.39E-17,-1.39E-17,2.78E-17,5.55E-17,5.55E-17,0,0,1.73E-17,1.39E-17,2.78E-17,-8.72E-06,8.34E-06,-3.28E-07,-8.68E-07,-3.45E-08,-3.05E-07,-0.001495524,0.001491974,-3.28E-07,-0.000223903,-0.001771087,0.005045476,-0.00014877,6.98E-05,-0.003542175,0.010090952,0.010090952
1.674663628,13.73115107,0.555920945,0.787168993,0.021641204,0.616357554,-0.094930924,0.991725771,0.086418249,-0.609387476,-0.126537158,0.782710196,2.806814733,13.96623825,-0.898237941,0.56488711,-0.762011753,0.316608024,0.556371689,0.635079866,0.535839629,-0.609387476,-0.126537158,0.782710196,12.78923353,44.78857042,5.689701093,-1.056529118,-0.219305291,1.357021625,-1.422772783,-0.295416914,1.827307418,-1.14311769,-2.352855794,-1.270358477,-0.552311378,45.94857277,27.91373188,56.09245715,63.60140169,53.00090874,-58.20409657,75.84400585,-29.45899714,-1.14311769,-2.352855794,-1.270358477,12.27586382,26.38617198,2898.810975,27.53930261,-2596.733683,-3214.7698,195054.3675,195003.7839,87.02604819,-1285.533751,-20009.43191,21201.80887,194.8200191,37.51659507,-23386.90522,27923.61442,0.305436338,5689.288256,101915.4305,1285.38179,97579.30127,4403.906467,4336.129222,0,0,5689.288256,101915.4305,107604.7188,11.21687074,-11.21687074,1.64E-11,821.6235165,142.6264835,-517.0108185,-511.6141815,-10.51711912,1960.517119,964.25,-3.41E-13,-1028.625,1.00E-20,1950,-4.55E-13,4,6,4,6,30,6,0,0,0,-1.04E-17,0,0,0,0,0,2.78E-17,2.78E-17,0,2.78E-17,0,0,0,3.82E-17,2.78E-17,0,-2.46E-06,5.28E-06,2.76E-06,-1.53E-06,3.32E-08,3.09E-07,0.001403399,-0.001408591,2.76E-06,0.000244698,-0.000332099,0.001473501,-2.82E-05,6.02E-05,-0.000664198,0.002947003,0.002947003
1.687488084,13.77602513,0.561635484,0.786113993,0.021420386,0.617710254,-0.096360489,0.991426449,0.088251071,-0.610523912,-0.128898264,0.781438283,2.806239064,14.012224,-0.870306539,0.617925545,-0.694700653,0.368183411,0.495407483,0.707655453,0.50378089,-0.610523912,-0.128898264,0.781438283,12.82303606,44.83134115,5.723049105,-1.050457715,-0.221699767,1.344513002,-1.432271926,-0.302372036,1.833100407,-1.126506994,-2.362609475,-1.269833782,-0.59738141,45.89154513,27.86926786,49.8328733,70.82848141,50.00250741,-63.55013254,69.09981062,-34.56688351,-1.126506994,-2.362609475,-1.269833782,11.64445013,17.41268802,2180.058317,37.13888864,-4226.481153,-3120.804173,9.352245259,96.78035998,65.42970136,1224.089786,19347.61797,-32535.92296,189.3367076,298.7216788,12992.85393,-24741.3122,0.306437768,5700.505127,101904.2136,1286.439738,97579.58332,4414.065389,4324.630305,0,0,5700.505127,101904.2136,107604.7187,11.58766247,-11.58766247,-2.00E-11,825.6611044,138.5888956,-513.1130145,-515.5119855,-9.635621494,1959.635621,964.25,4.55E-13,-1028.625,-2.27E-13,1950,4.55E-13,4,6,4,6,30,6,0,0,0,-6.94E-18,-2.78E-17,-6.94E-18,-5.55E-17,0,0,-1.39E-17,2.78E-17,0,5.55E-17,5.55E-17,0,0,2.08E-17,5.55E-17,6.94E-18,-8.94E-06,7.86E-06,-1.01E-06,-1.35E-06,-3.24E-08,-3.13E-07,-0.001493174,0.001511241,-1.01E-06,8.01E-05,-0.001139161,0.005216152,-0.000152783,6.38E-05,-0.002278323,0.010432304,0.010432304
1.700346072,13.82094206,0.567383291,0.785065068,0.021197185,0.619050497,-0.097799657,0.991120101,0.090089805,-0.611643741,-0.131269285,0.780166847,2.805618685,14.0581526,-0.842419496,0.664443069,-0.620510759,0.416511471,0.42942676,0.773133089,0.466752488,-0.611643741,-0.131269285,0.780166847,12.85620269,44.87417734,5.756143115,-1.044393685,-0.224065199,1.332143801,-1.44195139,-0.309449871,1.839113217,-1.109951346,-2.372657615,-1.269406,-0.64160359,45.83443021,27.82514251,43.06926882,77.33933479,46.51553206,-68.2227978,61.66838113,-39.38412454,-1.109951346,-2.372657615,-1.269406,11.80967908,26.8508973,2898.848773,27.36355746,-2522.107545,-3252.141989,194935.5352,195124.0944,87.02578659,-1258.317539,-21045.7767,21400.9939,189.5845038,38.34541953,-23131.11138,29123.49956,0.307439199,5712.09279,101892.626,1287.878943,97579.45815,4424.213847,4313.167806,0,0,5712.09279,101892.626,107604.7188,11.30769197,-11.30769197,-1.83E-10,829.7591196,134.4908804,-509.2531756,-519.3718244,-8.654633165,1958.654633,964.25,1.71E-12,-1028.625,-2.27E-13,1950,-1.36E-12,4,6,4,6,30,6,0,0,0,-3.47E-18,0,-1.39E-17,0,1.11E-16,0,1.39E-17,-2.78E-17,0,1.11E-16,0,1.11E-16,0,1.73E-17,2.78E-17,1.39E-17,-2.27E-06,5.71E-06,3.38E-06,-1.39E-06,3.11E-08,3.16E-07,0.001440488,-0.001467172,3.38E-06,-3.16E-05,0.000293039,0.001586686,-2.62E-05,6.45E-05,0.000586078,0.003173372,0.003173372
1.713237129,13.86590222,0.573164301,0.784022323,0.020971655,0.620378261,-0.099248356,0.990806661,0.091934349,-0.612746898,-0.133650105,0.778895942,2.804954214,14.10402355,-0.814576722,0.703969336,-0.540187064,0.461112904,0.359121724,0.83086436,0.425083523,-0.612746898,-0.133650105,0.778895942,12.8890809,44.91769946,5.789358984,-1.038118206,-0.22635008,1.319591218,-1.4513088,-0.316534467,1.84470526,-1.093211513,-2.382179715,-1.268773097,-0.685441202,45.77640072,27.78085469,35.87033224,83.07855931,42.55990093,-72.1864016,53.62921615,-43.83475156,-1.093211513,-2.382179715,-1.268773097,11.39169727,17.80807404,2190.606473,36.95521817,-4221.358947,-3235.611948,120.4592632,-16.31188883,65.74512825,1234.58535,18342.5012,-32417.24016,188.2466357,304.4656431,13497.891,-24043.35283,0.308440629,5723.400481,101881.3183,1288.910864,97579.7314,4434.489618,4301.586869,0,0,5723.400481,101881.3183,107604.7188,11.6592375,-11.6592375,1.09E-11,833.7301596,130.5198404,-505.3201965,-523.3048035,-7.731882879,1957.731883,964.25,-2.27E-13,-1028.625,-2.27E-13,1950,1.00E-20,4,6,4,6,30,6,0,0,0,0,-2.78E-17,-1.39E-17,0,0,0,1.39E-17,-2.78E-17,0,2.78E-17,0,0,0,1.39E-17,5.55E-17,1.39E-17,-9.08E-06,7.33E-06,-1.69E-06,-1.79E-06,-3.05E-08,-3.20E-07,-0.001429579,0.001468726,-1.69E-06,0.000375327,-0.000485595,0.005267218,-0.000155795,5.73E-05,-0.000971191,0.010534437,0.010534437
1.726160817,13.91090599,0.578978462,0.782985882,0.020743858,0.621693494,-0.100706526,0.990486063,0.093784617,-0.613833287,-0.136040623,0.777625646,2.804246235,14.14983636,-0.786778149,0.736107015,-0.454535302,0.501541744,0.285228256,0.880278711,0.379149355,-0.613833287,-0.136040623,0.777625646,12.92137047,44.96125529,5.822350716,-1.031801525,-0.228592635,1.307116425,-1.460864584,-0.32374499,1.850543313,-1.076461493,-2.392026689,-1.268189541,-0.728493955,45.71832628,27.73686571,28.31320465,87.98024618,38.18226992,-75.3894103,45.05830059,-47.90234467,-1.076461493,-2.392026689,-1.268189541,11.33922087,27.29745475,2897.214222,27.1485808,-2453.513111,-3285.632031,194824.5375,195238.1986,86.97575113,-1184.231944,-22041.21734,21781.89271,184.7925649,38.91430076,-22699.6114,30248.52588,0.30944206,5735.059719,101869.659,1290.307599,97579.61436,4444.75212,4290.044671,0,0,5735.059719,101869.659,107604.7187,11.40018924,-11.40018924,2.28E-11,837.7683939,126.4816061,-501.4010308,-527.2239692,-6.703565124,1956.703565,964.25,2.27E-13,-1028.625,2.27E-13,1950,6.82E-13,4,6,4,6,30,6,0,-5.55E-17,0,0,-5.55E-17,-6.94E-18,0,0,-5.55E-17,0,2.78E-17,0,5.55E-17,0,5.55E-17,5.55E-17,0,8.33E-17,6.94E-18,-2.14E-06,6.19E-06,3.99E-06,-1.29E-06,2.93E-08,3.24E-07,0.001423093,-0.001470374,3.99E-06,-0.000320449,0.000928541,0.001578928,-2.53E-05,6.91E-05,0.001857081,0.003157856,0.003157856
1.739116667,13.95595373,0.584825702,0.781955847,0.020513851,0.622996176,-0.102174094,0.990158244,0.09564051,-0.614902844,-0.138440726,0.776356012,2.803495374,14.19559055,-0.759023682,0.76053576,-0.364413836,0.537389909,0.208518223,0.920889093,0.329368227,-0.614902844,-0.138440726,0.776356012,12.95331147,45.00550817,5.855422957,-1.02532639,-0.230764083,1.294525897,-1.470078865,-0.330957482,1.855940157,-1.059598174,-2.4013217,-1.267450697,-0.771081961,45.65932244,27.69276939,20.47448861,92.00519598,33.41163494,-77.81148426,36.04643465,-51.51768009,-1.059598174,-2.4013217,-1.267450697,11.14333258,18.21755955,2202.530481,36.76745152,-4206.535862,-3352.934319,233.1347086,-132.5677191,66.10143218,1199.864204,17389.82773,-32115.01888,186.5817949,310.3218225,14170.50875,-23439.2373,0.310443491,5746.459908,101858.2588,1291.319865,97579.87219,4455.140044,4278.386654,0,0,5746.459908,101858.2588,107604.7187,11.72209888,-11.72209888,-6.40E-12,841.6733288,122.5766712,-497.4346986,-531.1903014,-5.737495369,1955.737495,964.25,-2.27E-13,-1028.625,1.00E-20,1950,-4.55E-13,4,6,4,6,30,6,1.11E-16,0,0,-1.04E-17,-2.78E-17,-6.94E-18,0,0,0,0,-2.78E-17,-2.78E-17,1.11E-16,1.11E-16,0,0,1.04E-17,5.55E-17,3.47E-17,-9.14E-06,6.76E-06,-2.32E-06,-2.20E-06,-2.88E-08,-3.28E-07,-0.001310155,0.001369138,-2.32E-06,0.000649592,0.000166805,0.005196639,-0.000157727,5.05E-05,0.00033361,0.010393277,0.010393277
1.752104232,14.00104579,0.590705965,0.780932342,0.020281698,0.624286256,-0.103650994,0.989823138,0.097501937,-0.615955476,-0.140850307,0.77508712,2.802702226,14.24128564,-0.731313247,0.777015455,-0.27072505,0.568291237,0.129791504,0.95229677,0.276197442,-0.615955476,-0.140850307,0.77508712,12.98471136,45.04977592,5.88830357,-1.018758353,-0.232878656,1.281947868,-1.479499729,-0.338296962,1.861596189,-1.04265729,-2.41095561,-1.266708917,-0.812948481,45.60029878,27.64892857,12.43781588,95.10469238,28.30273231,-79.41701979,26.67918295,-54.67197209,-1.04265729,-2.41095561,-1.266708917,10.86714785,27.72438471,2893.997155,26.89704013,-2391.270517,-3316.844082,194725.6882,195341.6863,86.87860151,-1068.72717,-22963.20317,22333.95491,180.4611268,39.32710315,-22108.95598,31267.17023,0.311444921,5758.182007,101846.5367,1292.667691,97579.76966,4465.514316,4266.767078,0,0,5758.182007,101846.5367,107604.7187,11.49396092,-11.49396092,-8.20E-12,845.6481141,118.6018859,-493.4566961,-535.1683039,-4.662497597,1954.662498,964.25,1.14E-13,-1028.625,-2.27E-13,1950,1.00E-20,4,6,4,6,30,6,0,-5.55E-17,-5.55E-17,0,0,0,-5.55E-17,0,-5.55E-17,-1.39E-17,0,0,5.55E-17,5.55E-17,5.55E-17,1.11E-16,1.39E-17,0,0,-2.09E-06,6.69E-06,4.54E-06,-1.24E-06,2.78E-08,3.31E-07,0.001347286,-0.001413583,4.54E-06,-0.000610534,0.001551527,0.001450343,-2.55E-05,7.40E-05,0.003103055,0.002900686,0.003103055
1.765123038,14.04618253,0.596619175,0.779915467,0.020047458,0.625563717,-0.105137151,0.989480682,0.099368804,-0.616991121,-0.143269254,0.773819021,2.801867423,14.28692115,-0.70364674,0.785388549,-0.174406267,0.593925315,0.04986765,0.974195245,0.22012915,-0.616991121,-0.143269254,0.773819021,13.01570369,45.09473872,5.921221445,-1.012087173,-0.234932682,1.269324122,-1.488569835,-0.345635753,1.86680394,-1.025674833,-2.42002845,-1.265865537,-0.854271587,45.54034837,27.60503807,4.284450127,97.25767763,22.89218457,-80.20233582,17.05519926,-57.30441712,-1.025674833,-2.42002845,-1.265865537,10.8972901,18.64166504,2215.714568,36.57264695,-4181.861961,-3471.090608,342.5888671,-247.0750999,66.49518139,1117.601829,16521.71823,-31642.13792,184.3377024,316.1843337,14990.92324,-22959.11531,0.312446352,5769.675968,101835.0428,1293.666235,97580.00593,4476.009733,4255.036855,0,0,5769.675968,101835.0428,107604.7188,11.7766423,-11.7766423,-9.10E-12,849.4874784,114.7625216,-489.4583614,-539.1666386,-3.650980959,1953.650981,964.25,1.14E-13,-1028.625,1.00E-20,1950,1.00E-20,4,6,4,6,30,6,-5.55E-17,0,0,3.47E-18,-2.78E-17,0,0,-5.55E-17,-5.55E-17,1.39E-17,5.55E-17,1.39E-17,5.55E-17,5.55E-17,5.55E-17,5.55E-17,1.73E-17,8.33E-17,1.39E-17,-9.13E-06,6.17E-06,-2.89E-06,-2.56E-06,-2.75E-08,-3.35E-07,-0.001142481,0.001219393,-2.89E-06,0.000892898,0.000795242,0.005006695,-0.000158541,4.35E-05,0.001590484,0.01001339,0.01001339
1.778172632,14.0913643,0.602565271,0.778905345,0.019811197,0.626828509,-0.106632495,0.989130814,0.101241016,-0.618009688,-0.145697456,0.772551796,2.800991569,14.33249663,-0.676024081,0.785581628,-0.076420374,0.61402071,-0.030422558,0.986373245,0.161685776,-0.618009688,-0.145697456,0.772551796,13.04620058,45.13971013,5.953981323,-1.005270286,-0.236914452,1.256646512,-1.497844417,-0.353100189,1.872270643,-1.008548048,-2.429437281,-1.264964081,-0.894934102,45.4803865,27.56135824,-3.898845556,98.43414812,17.24118983,-80.14867911,7.266006293,-59.41534936,-1.008548048,-2.429437281,-1.264964081,10.39613621,28.13086271,2889.336272,26.61228611,-2335.366743,-3347.367479,194642.3101,195431.0875,86.73845259,-918.6385408,-23781.68824,23040.91439,176.5861357,39.68575184,-21381.34422,32151.44539,0.313447783,5781.45261,101823.2661,1294.959263,97579.92374,4486.493347,4243.342396,0,0,5781.45261,101823.2661,107604.7187,11.58844444,-11.58844444,-2.18E-11,853.3951241,110.8548759,-485.4225324,-543.2024676,-2.530013342,1952.530013,964.25,1.00E-20,-1028.625,2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,0,-5.55E-17,0,6.94E-18,-2.78E-17,6.94E-18,0,0,0,0,-5.55E-17,0,5.55E-17,0,5.55E-17,0,6.94E-18,8.33E-17,6.94E-18,-2.10E-06,7.19E-06,5.02E-06,-1.24E-06,2.68E-08,3.39E-07,0.001211743,-0.001294842,5.02E-06,-0.000888824,0.002139532,0.001205338,-2.67E-05,7.89E-05,0.004279064,0.002410676,0.004279064
1.791252535,14.13659144,0.60854417,0.777902074,0.019572976,0.628080618,-0.108136951,0.988773472,0.103118481,-0.619011117,-0.148134803,0.771285496,2.800075304,14.3780116,-0.64844516,0.777606012,0.022253863,0.628357904,-0.110245756,0.988716767,0.101415125,-0.619011117,-0.148134803,0.771285496,13.07623409,45.18536207,5.986734837,-0.998405826,-0.238846883,1.243992966,-1.506769463,-0.360563622,1.877295513,-0.991449502,-2.438292971,-1.264016645,-0.934978788,45.41951723,27.51768688,-12.02959808,98.63239962,11.39223419,-79.26965043,-2.585656937,-60.95375139,-0.991449502,-2.438292971,-1.264016645,10.65153397,19.08025752,2229.996286,36.36728693,-4147.514664,-3588.448518,443.5512704,-354.3923053,66.92155362,987.8218837,15767.38295,-31017.07557,181.5303139,321.9513364,15934.00076,-22629.01355,0.314449213,5793.041055,101811.6777,1295.949379,97580.13296,4497.091676,4231.544734,0,0,5793.041055,101811.6777,107604.7188,11.82342094,-11.82342094,-2.73E-11,857.1694594,107.0805406,-481.393064,-547.231936,-1.47090969,1951.47091,964.25,-1.14E-13,-1028.625,1.00E-20,1950,-2.27E-13,4,6,4,6,30,6,0,0,0,-6.94E-18,-2.78E-17,6.94E-18,0,-5.55E-17,0,-6.94E-18,-2.78E-17,-6.94E-18,5.55E-17,0,5.55E-17,0,1.39E-17,5.55E-17,1.39E-17,-9.04E-06,5.57E-06,-3.39E-06,-2.85E-06,-2.67E-08,-3.42E-07,-0.000935512,0.00102785,-3.39E-06,0.001097605,0.001377738,0.004703912,-0.00015824,3.67E-05,0.002755476,0.009407823,0.009407823
