xi, x, y, z
7.000000000000000666e-01, 3.315985016857199152e+00, -2.683873366831873941e+00, 0.000000000000000000e+00
7.049999999999999600e-01, 3.338820322929304307e+00, -2.705448942925891220e+00, 0.000000000000000000e+00
7.099999999999999645e-01, 3.361802797464933601e+00, -2.726867681126810883e+00, 0.000000000000000000e+00
7.149999999999999689e-01, 3.384935251241646181e+00, -2.748124347187661076e+00, 0.000000000000000000e+00
7.199999999999999734e-01, 3.408220423862820869e+00, -2.769213604799670936e+00, 0.000000000000000000e+00
7.249999999999999778e-01, 3.431660979944141321e+00, -2.790130013549048105e+00, 0.000000000000000000e+00
7.299999999999999822e-01, 3.455259505141738519e+00, -2.810868026937744624e+00, 0.000000000000000000e+00
7.349999999999999867e-01, 3.479018502021475445e+00, -2.831421990477648087e+00, 0.000000000000000000e+00
7.399999999999999911e-01, 3.502940385757571828e+00, -2.851786139858027980e+00, 0.000000000000000000e+00
7.449999999999999956e-01, 3.527027479666887011e+00, -2.871954599202283909e+00, 0.000000000000000000e+00
7.500000000000000000e-01, 3.551282010568233449e+00, -2.891921379415437698e+00, 0.000000000000000000e+00
7.550000000000000044e-01, 3.575706103966040494e+00, -2.911680376632859168e+00, 0.000000000000000000e+00
7.600000000000000089e-01, 3.600301779054731366e+00, -2.931225370778429706e+00, 0.000000000000000000e+00
7.650000000000000133e-01, 3.625070943540921409e+00, -2.950550024241179070e+00, 0.000000000000000000e+00
7.700000000000000178e-01, 3.650015388280661188e+00, -2.969647880679913143e+00, 0.000000000000000000e+00
7.750000000000000222e-01, 3.675136781729356095e+00, -2.988512363965850849e+00, 0.000000000000000000e+00
7.800000000000000266e-01, 3.700436664202233938e+00, -3.007136777273749839e+00, 0.000000000000000000e+00
7.850000000000000311e-01, 3.725916441943584623e+00, -3.025514302332538819e+00, 0.000000000000000000e+00
7.900000000000000355e-01, 3.751577381003431189e+00, -3.043637998846984605e+00, 0.000000000000000000e+00
7.950000000000000400e-01, 3.777420600920641913e+00, -3.061500804102383455e+00, 0.000000000000000000e+00
8.000000000000000444e-01, 3.803447068212033599e+00, -3.079095532764886123e+00, 0.000000000000000000e+00
8.050000000000000488e-01, 3.829657589667463835e+00, -3.096414876890484891e+00, 0.000000000000000000e+00
8.100000000000000533e-01, 3.856052805451501975e+00, -3.113451406156271695e+00, 0.000000000000000000e+00
8.150000000000000577e-01, 3.882633182012851236e+00, -3.130197568328080937e+00, 0.000000000000000000e+00
8.200000000000000622e-01, 3.909399004803365330e+00, -3.146645689979136407e+00, 0.000000000000000000e+00
8.250000000000000666e-01, 3.936350370809178045e+00, -3.162787977474829759e+00, 0.000000000000000000e+00
8.300000000000000711e-01, 3.963487180897252493e+00, -3.178616518239258948e+00, 0.000000000000000000e+00
8.349999999999999645e-01, 3.990809131981460478e+00, -3.194123282319590196e+00, 0.000000000000000000e+00
8.399999999999999689e-01, 4.018315709013160486e+00, -3.209300124264849785e+00, 0.000000000000000000e+00
8.449999999999999734e-01, 4.046006176802208643e+00, -3.224138785336080559e+00, 0.000000000000000000e+00
8.499999999999999778e-01, 4.073879571675292688e+00, -3.238630896065291864e+00, 0.000000000000000000e+00
8.549999999999999822e-01, 4.101934692979579467e+00, -3.252767979180962943e+00, 0.000000000000000000e+00
8.599999999999999867e-01, 4.130170094440742901e+00, -3.266541452918193755e+00, 0.000000000000000000e+00
8.649999999999999911e-01, 4.158584075385671319e+00, -3.279942634731938256e+00, 0.000000000000000000e+00
8.699999999999999956e-01, 4.187174671841373375e+00, -3.292962745431918137e+00, 0.000000000000000000e+00
8.750000000000000000e-01, 4.215939647522946920e+00, -3.305592913758097939e+00, 0.000000000000000000e+00
8.800000000000000044e-01, 4.244876484724836807e+00, -3.317824181415659268e+00, 0.000000000000000000e+00
8.850000000000000089e-01, 4.273982375131085476e+00, -3.329647508588519766e+00, 0.000000000000000000e+00
8.900000000000000133e-01, 4.303254210561789250e+00, -3.341053779950388325e+00, 0.000000000000000000e+00
8.950000000000000178e-01, 4.332688573674550625e+00, -3.352033811192283164e+00, 0.000000000000000000e+00
9.000000000000000222e-01, 4.362281728641335121e+00, -3.362578356085226705e+00, 0.000000000000000000e+00
9.050000000000000266e-01, 4.392029611822939827e+00, -3.372678114096572699e+00, 0.000000000000000000e+00
9.100000000000000311e-01, 4.421927822464885693e+00, -3.382323738577973860e+00, 0.000000000000000000e+00
9.150000000000000355e-01, 4.451971613440501407e+00, -3.391505845542539532e+00, 0.000000000000000000e+00
9.200000000000000400e-01, 4.482155882068727948e+00, -3.400215023048075214e+00, 0.000000000000000000e+00
9.250000000000000444e-01, 4.512475161036128668e+00, -3.408441841202519029e+00, 0.000000000000000000e+00
9.300000000000000488e-01, 4.542923609454448730e+00, -3.416176862806791892e+00, 0.000000000000000000e+00
9.350000000000000533e-01, 4.573495004087128279e+00, -3.423410654649195362e+00, 0.000000000000000000e+00
9.400000000000000577e-01, 4.604182730780035371e+00, -3.430133799464327282e+00, 0.000000000000000000e+00
9.450000000000000622e-01, 4.634979776133770102e+00, -3.436336908567982906e+00, 0.000000000000000000e+00
9.500000000000000666e-01, 4.665878719456792112e+00, -3.442010635178079703e+00, 0.000000000000000000e+00
9.550000000000000711e-01, 4.696871725040623780e+00, -3.447145688429786414e+00, 0.000000000000000000e+00
9.599999999999999645e-01, 4.727950534800348770e+00, -3.451732848091149108e+00, 0.000000000000000000e+00
9.649999999999999689e-01, 4.759106461325463222e+00, -3.455762979983352690e+00, 0.000000000000000000e+00
9.699999999999999734e-01, 4.790330381387970071e+00, -3.459227052107399558e+00, 0.000000000000000000e+00
9.749999999999999778e-01, 4.821612729956505916e+00, -3.462116151476485104e+00, 0.000000000000000000e+00
9.799999999999999822e-01, 4.852943494766700283e+00, -3.464421501650493340e+00, 0.000000000000000000e+00
9.849999999999999867e-01, 4.884312211499843848e+00, -3.466134480966180487e+00, 0.000000000000000000e+00
9.899999999999999911e-01, 4.915707959623055956e+00, -3.467246641453286315e+00, 0.000000000000000000e+00
9.949999999999999956e-01, 4.947119358945689882e+00, -3.467749728423492162e+00, 0.000000000000000000e+00
1.000000000000000000e+00, 4.978534566947577567e+00, -3.467635700715490099e+00, 0.000000000000000000e+00
