time,total_energy,energy_increment,external_power,tip_velocity_B_1,tip_velocity_B_2,tip_velocity_B_3,tip_position_I_1,tip_position_I_2,tip_position_I_3,mid_constraint_1,mid_constraint_2,mid_constraint_3,mid_constraint_4,mid_constraint_5,mid_constraint_6,mid_constraint_norm,drift_K_1,drift_K_2,drift_K_3,Gamma_1,Gamma_2,Gamma_3
0.249,0.0918609815584002,2.77555756156289e-17,-0,0.535874105311045,0.501882377302589,0.386424161626839,0.98190380056396,-0.118287771904228,-0.120312980958673,2.22044604925031e-15,1.66533453693773e-15,3.33066907387547e-16,1.73472347597681e-18,-5.55111512312578e-17,9.71445146547012e-17,2.79770886552724e-15,1.37725901111444e-15,2.13793280964186e-15,5.66358966348071e-15,1.36868060751222e-15,1.04730472928557e-15,9.30635800015862e-15
0.25,0.0918609815584002,5.55111512312578e-17,-0,0.444283844147749,0.378592819535064,0.37044489526429,0.9820980041037,-0.118829701846905,-0.120808616640549,2.33146835171283e-15,1.66533453693773e-15,2.22044604925031e-16,1.73472347597681e-18,-6.93889390390723e-17,1.11022302462516e-16,2.87672233406407e-15,1.37610050947743e-15,2.11860071872314e-15,5.66764780720348e-15,1.44392265724656e-15,1.05958152531e-15,9.86522339806511e-15
0.251,0.0918609815584003,1.52655665885959e-16,-0,0.365727020236252,0.264476127061354,0.349298790355851,0.982315253799869,-0.119286005048217,-0.121184654056253,2.33146835171283e-15,1.55431223447522e-15,2.22044604925031e-16,0,-5.55111512312578e-17,1.11022302462516e-16,2.81359955278097e-15,1.38798400274945e-15,2.05038864037832e-15,5.6653957514275e-15,1.46058385704673e-15,1.01418077042759e-15,9.60110254680134e-15
0.252,0.0918609815584004,4.16333634234434e-17,-0,0.299142548971234,0.16429749227547,0.323566798813821,0.982545179111689,-0.11966759081709,-0.121451269823261,2.22044604925031e-15,1.66533453693773e-15,2.22044604925031e-16,-1.73472347597681e-18,-4.16333634234434e-17,1.11022302462516e-16,2.78694920692589e-15,1.42240799111324e-15,2.11736520986734e-15,5.66958221401537e-15,1.6188950759596e-15,1.02203271127154e-15,9.93254127679555e-15
0.253,0.0918609815584005,8.32667268468867e-17,-0,0.246049219998972,0.0783955152362678,0.293852053269284,0.982777558376721,-0.119986111759836,-0.121620961186013,2.22044604925031e-15,1.77635683940025e-15,2.22044604925031e-16,0,-5.55111512312578e-17,9.71445146547012e-17,2.85440828013972e-15,1.38516558809403e-15,2.04885531230226e-15,5.66416383128924e-15,1.66421568231421e-15,8.45024029404733e-16,9.90123509473323e-15
0.254,0.0918609815584004,5.55111512312578e-17,-0,0.20633033113813,0.0101105647321691,0.260957864129383,0.983002555902098,-0.120253862266421,-0.121708758876647,2.33146835171283e-15,1.77635683940025e-15,2.22044604925031e-16,0,-4.16333634234434e-17,1.2490009027033e-16,2.94241830336857e-15,1.35946863124435e-15,2.21610044536554e-15,5.67598074235867e-15,1.76915649527413e-15,8.17554695363836e-16,1.09557202407738e-14
0.255,0.0918609815584004,0,-0,0.181501853357308,-0.0375155262205556,0.22581770658984,0.983210859771617,-0.120484113731753,-0.121732912839693,2.33146835171283e-15,1.66533453693773e-15,2.22044604925031e-16,-3.46944695195361e-18,-5.55111512312578e-17,1.11022302462516e-16,2.87642261814041e-15,1.38147839810304e-15,2.22387181976985e-15,5.65834826246483e-15,1.71401323590996e-15,1.01549438421483e-15,1.0553288892665e-14
0.256,0.0918609815584004,5.55111512312578e-17,-0,0.170163006009353,-0.0654395326362703,0.189651991529603,0.98339444227077,-0.120690533749196,-0.121713011442545,2.33146835171283e-15,1.77635683940025e-15,2.22044604925031e-16,-3.46944695195361e-18,-5.55111512312578e-17,1.11022302462516e-16,2.94209306092043e-15,1.41936429595426e-15,2.20430305964527e-15,5.66532263977399e-15,1.70938602986041e-15,9.22013279035646e-16,9.96587509896117e-15
0.257,0.0918609815584004,2.77555756156289e-17,-0,0.174671266428959,-0.0718678616802014,0.153790253736881,0.983546854570962,-0.12088756654544,-0.121669618818494,2.33146835171283e-15,1.77635683940025e-15,2.22044604925031e-16,0,-4.16333634234434e-17,9.71445146547012e-17,2.94137085322071e-15,1.29963788040086e-15,2.2127280195471e-15,5.65938395896212e-15,1.60253267417572e-15,1.12405739331298e-15,9.88593446336355e-15
0.258,0.0918609815584004,0,-0,0.195971691183768,-0.0519824383365922,0.119574293113874,0.98366282541123,-0.121091490165971,-0.121626588958907,2.22044604925031e-15,1.66533453693773e-15,2.22044604925031e-16,0,-4.16333634234434e-17,9.71445146547012e-17,2.78643032889802e-15,1.3918220143667e-15,2.30779524125233e-15,5.65962979451831e-15,1.76552669565482e-15,9.22475398686454e-16,1.02969070743795e-14
0.259,0.0918609815584004,2.77555756156289e-17,-0,0.236342948217104,-0.00785723894302368,0.0879362898331637,0.98373834542548,-0.121320442288271,-0.121609571472248,2.33146835171283e-15,1.66533453693773e-15,2.22044604925031e-16,0,-4.16333634234434e-17,1.2490009027033e-16,2.87675528521839e-15,1.32625715326025e-15,2.20938844271781e-15,5.6598158869537e-15,1.68403770760169e-15,1.19770816351586e-15,9.94436220521269e-15
0.26,0.0918609815584003,5.55111512312578e-17,-0,0.292933511997837,0.0597516953619798,0.0596944497242056,0.983771094176061,-0.121592489432446,-0.121642953544702,2.33146835171283e-15,1.66533453693773e-15,2.22044604925031e-16,0,-4.16333634234434e-17,1.2490009027033e-16,2.87675528521839e-15,1.27457416745585e-15,2.20747438533102e-15,5.6469055966814e-15,1.87710406696811e-15,1.14720747025697e-15,1.03304820655383e-14
0.261,0.0918609815584004,3.05311331771918e-16,-0,0.367452499525287,0.148014779713347,0.0354407356399442,0.983760270563158,-0.121925234794074,-0.121749186847057,2.22044604925031e-15,1.66533453693773e-15,2.22044604925031e-16,-1.73472347597681e-18,-2.77555756156289e-17,1.2490009027033e-16,2.78736380795871e-15,1.31318705543492e-15,2.29390027498821e-15,5.65298997029953e-15,1.60340351063098e-15,1.09019641908429e-15,9.26512544336168e-15
0.262,0.0918609815584001,0,-0,0.457763637210891,0.257927626579828,0.0154617325539016,0.983705903754754,-0.12233598019549,-0.121950279210112,2.22044604925031e-15,1.66533453693773e-15,2.22044604925031e-16,0,-4.16333634234434e-17,1.11022302462516e-16,2.78694866704058e-15,1.35803244807095e-15,2.23294297879955e-15,5.65170774498414e-15,1.74558095929895e-15,1.06503121413156e-15,9.92687775216836e-15
0.263,0.0918609815584001,2.77555756156289e-17,-0,0.566489846203687,0.387584148194231,-0.000252227427102625,0.98360830975414,-0.122842473335351,-0.122267264233515,2.22044604925031e-15,1.66533453693773e-15,2.22044604925031e-16,1.73472347597681e-18,-2.77555756156289e-17,1.11022302462516e-16,2.78677643829078e-15,1.48469323692377e-15,2.14459802734492e-15,5.64667375046232e-15,1.81261006147354e-15,1.15809423381744e-15,1.0582338726308e-14
0.264,0.0918609815584001,2.77555756156289e-17,-0,0.690340859173353,0.538914201977206,-0.011881421337297,0.983467610969291,-0.123461943208669,-0.122721143825165,2.1094237467878e-15,1.66533453693773e-15,2.22044604925031e-16,1.73472347597681e-18,-1.38777878078145e-17,9.71445146547012e-17,2.69850775966898e-15,1.5119070854321e-15,2.11772786185474e-15,5.64935982566907e-15,1.90665050544613e-15,1.14103670124682e-15,1.07149104623786e-14
0.265,0.0918609815584001,5.55111512312578e-17,-0,0.831243590903333,0.704046657190402,-0.0197661468184892,0.983283647982807,-0.124210480144312,-0.123330355580331,2.22044604925031e-15,1.55431223447522e-15,3.33066907387547e-16,0,-4.16333634234434e-17,1.11022302462516e-16,2.73336057505434e-15,1.47243415004717e-15,2.27206483394702e-15,5.64648064885218e-15,1.84755787059116e-15,1.06618516653327e-15,1.00969657036235e-14
0.266,0.0918609815584001,5.55111512312578e-17,-0,0.977791795237284,0.880411512519746,-0.0244045926099816,0.983056328345262,-0.125100125243701,-0.124106981193956,2.22044604925031e-15,1.55431223447522e-15,3.33066907387547e-16,0,-2.77555756156289e-17,9.71445146547012e-17,2.73265588272154e-15,1.50289594460254e-15,2.23244151568024e-15,5.64240024629917e-15,1.77329217162987e-15,1.10708558603214e-15,1.06194732957705e-14
0.267,0.0918609815584002,4.16333634234434e-17,-0,1.13039496412548,1.05122173867556,-0.0268314744453724,0.982785683837022,-0.12613651703457,-0.125054187958323,2.22044604925031e-15,1.55431223447522e-15,3.33066907387547e-16,0,-2.77555756156289e-17,9.71445146547012e-17,2.73265588272154e-15,1.48124750323556e-15,2.19716506381385e-15,5.6458852327281e-15,1.72324761814838e-15,9.61030543131122e-16,1.05086655974575e-14
0.268,0.0918609815584002,5.55111512312578e-17,-0,1.27821113492484,1.21920798246265,-0.0281027033757002,0.982471263859406,-0.127319937331854,-0.126167954665622,2.22044604925031e-15,1.4432899320127e-15,3.33066907387547e-16,0,-2.77555756156289e-17,8.32667268468867e-17,2.67059988954819e-15,1.52767215175586e-15,2.2278028184016e-15,5.64585473028464e-15,1.65948243776926e-15,9.90939053921341e-16,1.05039728210822e-14
0.269,0.0918609815584002,1.94289029309402e-16,-0,1.42219622880174,1.37761653641283,-0.0291023853908129,0.982111709575271,-0.128646637993996,-0.127440877147778,2.22044604925031e-15,1.4432899320127e-15,3.33066907387547e-16,0,-2.77555756156289e-17,1.11022302462516e-16,2.67160932284253e-15,1.50729088424204e-15,2.33231442444525e-15,5.63766857112429e-15,1.64817012276155e-15,1.05711293072679e-15,1.00711059269183e-14
0.27,0.0918609815584,1.11022302462516e-16,-0,1.55753250893452,1.52112882103007,-0.0307180205602737,0.981705153196394,-0.130108933661057,-0.128861314071769,2.22044604925031e-15,1.55431223447522e-15,3.33066907387547e-16,0,-2.77555756156289e-17,1.11022302462516e-16,2.73318441900454e-15,1.6162484961211e-15,2.37088263019381e-15,5.64521823523709e-15,1.79630343708737e-15,1.21357050156067e-15,1.09352388864189e-14
0.271,0.0918609815584001,4.16333634234434e-17,-0,1.6791868118344,1.65185264562298,-0.033782693563107,0.981249402061966,-0.131695524780501,-0.130414392980233,2.33146835171283e-15,1.4432899320127e-15,2.22044604925031e-16,-1.73472347597681e-18,-1.38777878078145e-17,1.11022302462516e-16,2.75329908716219e-15,1.45897799144199e-15,2.33597292792052e-15,5.63755757229547e-15,1.78439077878296e-15,1.03630564118994e-15,1.02439509011814e-14
0.272,0.0918609815584002,2.08166817117217e-16,-0,1.78838301861312,1.76651758555984,-0.0391146329086929,0.980741758897398,-0.133393058063865,-0.13208448957737,2.22044604925031e-15,1.4432899320127e-15,2.22044604925031e-16,3.46944695195361e-18,-2.77555756156289e-17,1.11022302462516e-16,2.66005237781906e-15,1.57276706910259e-15,2.39514883914619e-15,5.63700995395614e-15,1.77984340525155e-15,1.05121523158025e-15,9.95288006074466e-15
0.273,0.0918609815584,2.63677968348475e-16,-0,1.88434542715644,1.86507155564156,-0.0474008775291251,0.980179173026785,-0.13518646726588,-0.133855990962261,2.22044604925031e-15,1.4432899320127e-15,1.11022302462516e-16,0,-1.38777878078145e-17,1.11022302462516e-16,2.65298152684167e-15,1.51437088037275e-15,2.37083748738124e-15,5.6334613478643e-15,1.83847484321183e-15,9.13315023985928e-16,1.06068069304267e-14
0.274,0.0918609815584002,1.52655665885959e-16,-0,1.95890511758993,1.95229310045218,-0.0591070434615405,0.979558742513676,-0.137058735222602,-0.135712863022403,2.33146835171283e-15,1.4432899320127e-15,1.11022302462516e-16,-1.73472347597681e-18,-1.38777878078145e-17,1.2490009027033e-16,2.74717165268961e-15,1.59047676261762e-15,2.37116642225847e-15,5.6329467424661e-15,1.87510769397053e-15,1.03704875773398e-15,1.0763260084324e-14
0.275,0.0918609815584001,4.16333634234434e-17,-0,2.02020668769817,2.0171847019458,-0.074096407965466,0.978878519624322,-0.138990888914317,-0.137637875279042,2.33146835171283e-15,1.4432899320127e-15,1.11022302462516e-16,0,-1.38777878078145e-17,1.11022302462516e-16,2.74657513990977e-15,1.62757305854222e-15,2.49764503803375e-15,5.64233290304338e-15,1.84082055689468e-15,9.78666968620111e-16,9.97676858435742e-15
0.276,0.0918609815584001,1.38777878078145e-17,-0,2.05784360515152,2.07008723015739,-0.0918968399677504,0.978137987933228,-0.140962840600234,-0.139613612430117,2.22044604925031e-15,1.4432899320127e-15,1.11022302462516e-16,0,-1.38777878078145e-17,1.2490009027033e-16,2.65359851195855e-15,1.66979826638077e-15,2.53690223927984e-15,5.63490642788782e-15,1.94921811824106e-15,9.56712578775057e-16,1.06574904952445e-14
0.277,0.0918609815584001,1.2490009027033e-16,-0,2.07949265861246,2.11075227170092,-0.11176017081636,0.977337608480566,-0.142955370354617,-0.141625655110873,2.33146835171283e-15,1.33226762955019e-15,1.11022302462516e-16,0,-1.38777878078145e-17,1.11022302462516e-16,2.68989334511025e-15,1.73391542925933e-15,2.63910146570112e-15,5.6445777391573e-15,1.92206754453747e-15,1.02321631581761e-15,1.04658028139817e-14
0.278,0.0918609815584,2.22044604925031e-16,-0,2.08603395330995,2.13644708251556,-0.132895490420882,0.976479013294003,-0.144950759270616,-0.143661133540633,2.33146835171283e-15,1.33226762955019e-15,1.11022302462516e-16,1.73472347597681e-18,0,1.2490009027033e-16,2.69046663336399e-15,1.78168488970846e-15,2.62348809396895e-15,5.62755129933885e-15,2.09720840106556e-15,1.16449572051966e-15,1.07463194488776e-14
0.279,0.0918609815584002,9.71445146547012e-17,-0,2.07245428681013,2.15117951807604,-0.154280327813894,0.975565833108704,-0.146931427932794,-0.145706191838596,2.33146835171283e-15,1.33226762955019e-15,1.11022302462516e-16,0,0,1.2490009027033e-16,2.69046607411791e-15,1.76288064515747e-15,2.7196162797116e-15,5.63092401837691e-15,1.97540240997625e-15,9.80245022171547e-16,1.07154856244798e-14
0.28,0.0918609815584001,1.38777878078145e-17,-0,2.0429614171682,2.150178186106,-0.175029825996141,0.974603725171307,-0.148880102723726,-0.147746549006224,2.33146835171283e-15,1.33226762955019e-15,0,0,-1.38777878078145e-17,1.38777878078145e-16,2.68889077580777e-15,1.73343218483039e-15,2.75093366071482e-15,5.62832150873326e-15,1.97002349946615e-15,9.38437702412029e-16,1.14339497162143e-14
0.281,0.0918609815584001,4.44089209850063e-16,-0,1.99804221879502,2.12807639806565,-0.194412555958857,0.973600709868872,-0.150779795927131,-0.149765678665885,2.33146835171283e-15,1.4432899320127e-15,1.11022302462516e-16,1.73472347597681e-18,0,1.2490009027033e-16,2.74713659950628e-15,1.78207949689963e-15,2.69094954757324e-15,5.62002394160268e-15,1.90194971349878e-15,8.15398000265142e-16,1.12373067715378e-14
0.282,0.0918609815583997,2.35922392732846e-16,-0,1.93210174448075,2.09608542889323,-0.211748416805856,0.972566486342155,-0.152614559193133,-0.151747368529598,2.44249065417534e-15,1.4432899320127e-15,1.11022302462516e-16,0,-1.38777878078145e-17,1.11022302462516e-16,2.84142410066954e-15,1.66348796801044e-15,2.70101239471444e-15,5.62369905051817e-15,2.09136190434519e-15,6.79166395317233e-16,1.20255015246847e-14
0.283,0.0918609815583995,3.46944695195361e-16,-0,1.86054083093694,2.04547603062216,-0.226215279495365,0.971511186240865,-0.15437171027294,-0.153678765832741,2.33146835171283e-15,1.33226762955019e-15,1.11022302462516e-16,0,0,1.11022302462516e-16,2.68985754549827e-15,1.72909062826431e-15,2.65570650955089e-15,5.62853733853788e-15,1.97810986521452e-15,8.51149392069814e-16,1.17473322019574e-14
0.284,0.0918609815583998,1.38777878078145e-16,-0,1.77497685737928,1.98942012851435,-0.236945365962754,0.970445124668679,-0.156041980877099,-0.155549917686136,2.44249065417534e-15,1.4432899320127e-15,1.11022302462516e-16,-3.46944695195361e-18,0,1.2490009027033e-16,2.84196841024648e-15,1.7242222691771e-15,2.65865389105126e-15,5.62930634087664e-15,2.20812586874912e-15,7.65731706114801e-16,1.23256945693583e-14
0.285,0.0918609815583997,1.2490009027033e-16,-0,1.68108307851829,1.91767388224145,-0.243329768268086,0.969379667664934,-0.157617558854909,-0.157350487409415,2.44249065417534e-15,1.4432899320127e-15,1.11022302462516e-16,0,-1.38777878078145e-17,1.38777878078145e-16,2.84264388688867e-15,1.78432403474967e-15,2.72702813025147e-15,5.60774420125409e-15,2.48060244499473e-15,6.5995057611299e-16,1.30402181016174e-14
0.286,0.0918609815583995,2.91433543964104e-16,-0,1.57769544170863,1.82975503280786,-0.245065931768967,0.968327820122397,-0.159090356907372,-0.15906788533211,2.44249065417534e-15,1.4432899320127e-15,1.11022302462516e-16,-3.46944695195361e-18,0,1.38777878078145e-16,2.84261212826042e-15,1.89550877291003e-15,2.7688722697029e-15,5.59960274054894e-15,2.37744153000327e-15,6.83580106514585e-16,1.32175128522473e-14
0.287,0.0918609815583993,8.32667268468867e-17,-0,1.46152946396262,1.72560627952513,-0.242070439122038,0.967303807691901,-0.160452227847223,-0.160688114383502,2.44249065417534e-15,1.33226762955019e-15,1.11022302462516e-16,-3.46944695195361e-18,0,1.38777878078145e-16,2.78788359165717e-15,1.79780206335455e-15,2.50910228171311e-15,5.61491066934771e-15,2.28310209174277e-15,6.71127835611264e-16,1.28292323494181e-14
0.288,0.0918609815583993,5.55111512312578e-17,-0,1.33271322917347,1.60157485411842,-0.23427170969002,0.966323265923121,-0.161694158182082,-0.162195471380311,2.44249065417534e-15,1.33226762955019e-15,1.11022302462516e-16,0,-1.38777878078145e-17,1.38777878078145e-16,2.78791597372725e-15,1.7570732807759e-15,2.67406514516823e-15,5.61431410156663e-15,2.47266474298999e-15,7.76584886091142e-16,1.30902486372108e-14
0.289,0.0918609815583994,5.55111512312578e-17,-0,1.19039554910194,1.45088254444416,-0.221934541805994,0.965403767344807,-0.162805295673838,-0.163571202999224,2.44249065417534e-15,1.33226762955019e-15,1.11022302462516e-16,-3.46944695195361e-18,0,1.38777878078145e-16,2.78788359165717e-15,1.82005718804092e-15,2.56921624354239e-15,5.6147316335716e-15,2.33182944213041e-15,8.53797804260904e-16,1.26712942502198e-14
0.29,0.0918609815583994,1.2490009027033e-16,-0,1.02889070326491,1.28077198878325,-0.20522822649119,0.964563924584492,-0.163774063932007,-0.164795312712977,2.33146835171283e-15,1.33226762955019e-15,1.11022302462516e-16,-3.46944695195361e-18,0,1.2490009027033e-16,2.69046831110154e-15,1.86718164244799e-15,2.43612066830071e-15,5.60696511473735e-15,2.40221110420111e-15,8.87763700249431e-16,1.24958671636321e-14
0.291,0.0918609815583996,6.93889390390723e-17,-0,0.85703503789876,1.08593371655501,-0.184648959247821,0.963821821673548,-0.164589416796785,-0.165849769858788,2.44249065417534e-15,1.33226762955019e-15,1.11022302462516e-16,-6.93889390390723e-18,-1.38777878078145e-17,1.2490009027033e-16,2.7872682608457e-15,2.05266504364489e-15,2.59315734279192e-15,5.57876612269317e-15,2.29224791487752e-15,1.09495994524024e-15,1.21273127391515e-14
0.292,0.0918609815583995,0,-0,0.669481321023539,0.876243980956275,-0.160647573455616,0.963194111385045,-0.165241468150295,-0.166719049010025,2.33146835171283e-15,1.33226762955019e-15,1.11022302462516e-16,-3.46944695195361e-18,-1.38777878078145e-17,1.11022302462516e-16,2.68989558257018e-15,1.87311266050906e-15,2.65162139025764e-15,5.59424166486989e-15,2.3647885694893e-15,9.84315356663199e-16,1.22509350439125e-14
0.293,0.0918609815583995,2.77555756156289e-17,-0,0.470575256028693,0.647724866903624,-0.133971676245806,0.962695920993833,-0.165720908766308,-0.167389235754161,2.33146835171283e-15,1.33226762955019e-15,1.11022302462516e-16,-6.93889390390723e-18,0,1.2490009027033e-16,2.69047502204128e-15,1.91902569239583e-15,2.69527513995559e-15,5.588041279937e-15,2.31781657373632e-15,1.07525784209451e-15,1.23402175664275e-14
0.294,0.0918609815583995,1.38777878078145e-17,-0,0.259442397245497,0.406144002326887,-0.105094091366448,0.962340660780804,-0.166018579685333,-0.167847832261851,2.44249065417534e-15,1.33226762955019e-15,1.11022302462516e-16,-6.93889390390723e-18,0,1.38777878078145e-16,2.78789006810128e-15,2.00569615428917e-15,2.75066782847408e-15,5.58488155108988e-15,2.42147181196748e-15,9.85808415163273e-16,1.27952601513409e-14
0.295,0.0918609815583995,4.16333634234434e-17,0,0.0392281679876679,0.152854859590378,-0.0747757908469991,0.962139065227775,-0.16612620102721,-0.168085057309818,2.44249065417534e-15,1.4432899320127e-15,0,-6.93889390390723e-18,0,1.52655665885959e-16,2.84116143929887e-15,2.19169954283147e-15,2.78826669635903e-15,5.58754531576423e-15,2.43959525209544e-15,1.03374683089127e-15,1.24805068377137e-14
0.296,0.0918609815583995,2.77555756156289e-17,0,-0.18724455916253,-0.100519361533698,-0.0434617805941058,0.962097611208782,-0.166037896517856,-0.168096406918801,2.44249065417534e-15,1.4432899320127e-15,0,-6.93889390390723e-18,0,1.52655665885959e-16,2.84116143929887e-15,2.05465603002711e-15,2.71814732181873e-15,5.61723776635894e-15,2.19274718122112e-15,9.78047668496634e-16,1.19458011207018e-14
0.297,0.0918609815583995,1.2490009027033e-16,0,-0.413688454672392,-0.353771822171096,-0.0119052589602884,0.962218122567282,-0.165750960457237,-0.167882426632799,2.44249065417534e-15,1.33226762955019e-15,1.11022302462516e-16,-6.93889390390723e-18,0,1.52655665885959e-16,2.78861533466001e-15,2.13729904770702e-15,2.65240404544763e-15,5.62464514207679e-15,2.11945444644074e-15,9.4508882849365e-16,1.19856211583649e-14
0.298,0.0918609815583996,9.71445146547012e-17,0,-0.638777578258109,-0.59809224455571,0.0194827754671946,0.962498266951656,-0.165265379783012,-0.16744744401394,2.44249065417534e-15,1.33226762955019e-15,1.11022302462516e-16,-6.93889390390723e-18,-1.38777878078145e-17,1.38777878078145e-16,2.78792460888242e-15,2.07908042433549e-15,2.53385685026624e-15,5.63101163390096e-15,2.21799664599332e-15,1.00102547076967e-15,1.17908612320542e-14
0.299,0.0918609815583995,1.38777878078145e-17,0,-0.858892609490595,-0.834814550563625,0.0498634010736372,0.962932250306916,-0.164583207959961,-0.166798148843551,2.44249065417534e-15,1.4432899320127e-15,1.11022302462516e-16,-6.93889390390723e-18,-1.38777878078145e-17,1.38777878078145e-16,2.84265235579628e-15,2.21469504061628e-15,2.66323729069294e-15,5.60065876311135e-15,2.16155246393627e-15,9.58391940142586e-16,1.18055527606101e-14
0.3,0.0918609815583995,0,0,-1.07523490997144,-1.06472018948038,0.0787322953292839,0.963512561455311,-0.163707069905061,-0.165939625681046,2.44249065417534e-15,1.4432899320127e-15,0,-3.46944695195361e-18,-1.38777878078145e-17,1.66533453693773e-16,2.84196841024648e-15,2.23459272753365e-15,2.72883085807954e-15,5.59068533733578e-15,2.14426294714948e-15,1.06736643953401e-15,1.21031178296386e-14
