xi, x, y, z
8.250000000000000666e-01, 5.004582926710672730e+00, -1.262170783063868207e+00, 0.000000000000000000e+00
8.300000000000000711e-01, 5.034822936755949385e+00, -1.270685581836572098e+00, 0.000000000000000000e+00
8.349999999999999645e-01, 5.065082639151966326e+00, -1.279130130266897147e+00, 0.000000000000000000e+00
8.399999999999999689e-01, 5.095362273962487976e+00, -1.287502924558351358e+00, 0.000000000000000000e+00
8.449999999999999734e-01, 5.125662071035480771e+00, -1.295802457476936009e+00, 0.000000000000000000e+00
8.499999999999999778e-01, 5.155982249773079396e+00, -1.304027218329684157e+00, 0.000000000000000000e+00
8.549999999999999822e-01, 5.186323018899273940e+00, -1.312175692945900085e+00, 0.000000000000000000e+00
8.599999999999999867e-01, 5.216684576230662174e+00, -1.320246363662655353e+00, 0.000000000000000000e+00
8.649999999999999911e-01, 5.247067108438496774e+00, -1.328237709311422599e+00, 0.000000000000000000e+00
8.699999999999999956e-01, 5.277470790816051860e+00, -1.336148205209701345e+00, 0.000000000000000000e+00
8.750000000000000000e-01, 5.307895787041807978e+00, -1.343976323155172903e+00, 0.000000000000000000e+00
8.800000000000000044e-01, 5.338342248941952306e+00, -1.351720531423364013e+00, 0.000000000000000000e+00
8.850000000000000089e-01, 5.368810316251635406e+00, -1.359379294768794377e+00, 0.000000000000000000e+00
8.900000000000000133e-01, 5.399300116375024494e+00, -1.366951074429624269e+00, 0.000000000000000000e+00
8.950000000000000178e-01, 5.429811764144143460e+00, -1.374434328135963224e+00, 0.000000000000000000e+00
9.000000000000000222e-01, 5.460345361576533385e+00, -1.381827510121851788e+00, 0.000000000000000000e+00
9.050000000000000266e-01, 5.490900997631715796e+00, -1.389129071141013361e+00, 0.000000000000000000e+00
9.100000000000000311e-01, 5.521478747966525269e+00, -1.396337458486502925e+00, 0.000000000000000000e+00
9.150000000000000355e-01, 5.552078674689290061e+00, -1.403451116014235112e+00, 0.000000000000000000e+00
9.200000000000000400e-01, 5.582700826112893644e+00, -1.410468484170599890e+00, 0.000000000000000000e+00
9.250000000000000444e-01, 5.613345236506748215e+00, -1.417388000024134787e+00, 0.000000000000000000e+00
9.300000000000000488e-01, 5.644011925847712163e+00, -1.424208097301411069e+00, 0.000000000000000000e+00
9.350000000000000533e-01, 5.674700899569947055e+00, -1.430927206427188514e+00, 0.000000000000000000e+00
9.400000000000000577e-01, 5.705412148313785181e+00, -1.437543754568907595e+00, 0.000000000000000000e+00
9.450000000000000622e-01, 5.736145647673626335e+00, -1.444056165685654980e+00, 0.000000000000000000e+00
9.500000000000000666e-01, 5.766901357944864692e+00, -1.450462860581615443e+00, 0.000000000000000000e+00
9.550000000000000711e-01, 5.797679223869957710e+00, -1.456762256964183155e+00, 0.000000000000000000e+00
9.599999999999999645e-01, 5.828479174383600636e+00, -1.462952769506715711e+00, 0.000000000000000000e+00
9.649999999999999689e-01, 5.859301122357091884e+00, -1.469032809916110294e+00, 0.000000000000000000e+00
9.699999999999999734e-01, 5.890144964341939016e+00, -1.475000787005242175e+00, 0.000000000000000000e+00
9.749999999999999778e-01, 5.921010580312711546e+00, -1.480855106770332830e+00, 0.000000000000000000e+00
9.799999999999999822e-01, 5.951897833409246275e+00, -1.486594172473403974e+00, 0.000000000000000000e+00
9.849999999999999867e-01, 5.982806569678227326e+00, -1.492216384729815992e+00, 0.000000000000000000e+00
9.899999999999999911e-01, 6.013736617814183560e+00, -1.497720141601057264e+00, 0.000000000000000000e+00
9.949999999999999956e-01, 6.044687788899989478e+00, -1.503103838692805505e+00, 0.000000000000000000e+00
1.000000000000000000e+00, 6.075659876146945138e+00, -1.508365869258414760e+00, 0.000000000000000000e+00
